chinese_pagan_reformed_DESC;By taking the various elements of Taoism, Confucianism, and even Buddhism, the reformed Shenist faith has a standardized Holy Book and liturgy, and a formal church hierarchy led by the High Priest, who can be vassalized by secular rulers. In the game, Shenists get a slight bonus to Diplomacy, Martial, and Stewardship. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Shenists get a slight Diplomacy, Martial, and Stewardship bonuses\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
d_chinese_pagan_reformed;The Church of Shen;;;;;;;;;;;;;x
d_chinese_pagan_reformed_adj;Shenist;;;;;;;;;;;;;x
chinese_pagan;Shenist;;;;;;;;;;;;;x
chinese_pagan_DESC;Shenism, Wuism, or Nuoism, is the folk religion of China with multitudes of doctrines and practices. Due to its sheer size and spread, it has influenced if not founded the other local folk religions of both Far East and South East Asia. Its widespread beliefs has resulted in more organized forms of the religion such as Confucianism and Taoism. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries;;;;;;;;;;;;;x
GOD_TAIDI;Taidi;Taidi;Taidi;;Taidi;;;;;;;;;x
GOD_SHANGDI;Shangdi;Shangdi;Shangdi;;Shangdi;;;;;;;;;x
GOD_BAOSHENGDADI;Baoshengdadi;Baoshengdadi;Baoshengdadi;;Baoshengdadi;;;;;;;;;x
GOD_CAISHEN;Caishen;Caishen;Caishen;;Caishen;;;;;;;;;x
GOD_GUAN_YU;Guan Yu;Guan Yu;Guan Yu;;Guan Yu;;;;;;;;;x
GOD_HUANGDI;Huangdi;Huangdi;Huangdi;;Huangdi;;;;;;;;;x
GOD_LEI_GONG;Lei Gong;Lei Gong;Lei Gong;;Lei Gong;;;;;;;;;x
GOD_LONGMU;Longmu;Longmu;Longmu;;Longmu;;;;;;;;;x
GOD_LONGWANG;Longwang;Longwang;Longwang;;Longwang;;;;;;;;;x
GOD_PANGU;Pangu;Pangu;Pangu;;Pangu;;;;;;;;;x
GOD_XIHE;Xihe;Xihe;Xihe;;Xihe;;;;;;;;;x
WU;Wu;Wu;Wu;;Wu;;;;;;;;;x
dayak_pagan_reformed;Kaharingan;;;;;;;;;;;;;x
dayak_pagan_reformed_DESC;Syncretised with the Indian religions, Hinduism in particular, the reformed Kaharingan faith now has a Holy Book used by the Hindus called Mahabharata, a standardized liturgy and a formal church hierarchy led by the Head Priest, who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a Head Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The Head Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
d_dayak_pagan_reformed;The Kaharingan Church;;;;;;;;;;;;;x
d_dayak_pagan_reformed_adj;Kaharingan;;;;;;;;;;;;;x
dayak_pagan;Kaharingan;;;;;;;;;;;;;x
dayak_pagan_DESC;Kaharinganism is the folk religion of Borneo. Having a lot of similarities with the Indian religions, Hinduism in particular, Kaharinganism can be seen as a denomination of Hinduism. They are known for their long festivals called the Tiwah festival, which lasts for thirty days, and involves the sacrifice of many animals such as buffaloes, cows, pigs, and chickens as offerings to the Supreme God. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
japanese_pagan_reformed;Shinto;;;;;;;;;;;;;x
japanese_pagan_reformed_DESC;Shinto, also "kami-no-michi" (way of the gods), is the reformed faith of the indigenous religion of Japan with influences from Chinese religions and Buddhism in particular. It teaches that certain deeds create a kind of ritual impurity which one should want to have cleansed for one's own peace of mind and good fortune rather than a negative connotation of such impurity. A lot of the religious aspect focuses on ritual practices to establish a connection between one self and their ancestors. In the game, Shinto followers get a significant bonus to Intrigue, meaning that court life becomes significantly more dangerous. Defining features in-game:n§Y*§! Can declare limited Holy Wars against non-Chinese religions\n§Y*§! The head of the Shinto faith are the Emperor of Japan\n§Y*§! Shintos get a hefty Intrigue bonus\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
k_chrysanthemum_throne;Takamikura;Takamikura;Takamikura;;Takamikura;;;;;;;;;x
k_chrysanthemum_throne_adj;Imperial;Impériales;Kaiserlich;;Imperial;;;;;;;;;x
TENNO;Tenno;Tenno;Tenno;;Tenno;;;;;;;;;x
coa_plain_japanese;Plain;Pur;Einfach;;Simple;;;;;;;;;x
japanese_pagan;Old Shinto;;;;;;;;;;;;;x
japanese_pagan_DESC;Also known as Koshinto, it was the original indigenous religion of Japan during the Jomon period. Predating the word 'Shinto' itself, very little is known about the religion, though it may be related to the Ainu religion and also may have been sort of monotheistic, having a deity named Su-Kami. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries;;;;;;;;;;;;;x
GOD_KAMI;Kami;Kami;Kami;;Kami;;;;;;;;;x
GOD_AMATERASU;Amaterasu;Amaterasu;Amaterasu;;Amaterasu;;;;;;;;;x
GOD_TENJIN;Tenjin;Tenjin;Tenjin;;Tenjin;;;;;;;;;x
GOD_YAOYOROZU;Yaoyorozu;Yaoyorozu;Yaoyorozu;;Yaoyorozu;;;;;;;;;x
AKUMA;Akuma;Akuma;Akuma;;Akuma;;;;;;;;;x
MAHOU;Mahou;Mahou;Mahou;;Mahou;;;;;;;;;x
ONI;Oni;Oni;Oni;;Oni;;;;;;;;;x
YOKAI;Yokai;Yokai;Yokai;;Yokai;;;;;;;;;x
THE_RIKKOKUSHI;the Rikkokushi;la Rikkokushi;der Rikkokushi;;la Rikkokushi;;;;;;;;;x
JOKAI;Jokai;Jokai;Jokai;;Jokai;;;;;;;;;x
korean_pagan_reformed;Muist;;;;;;;;;;;;;x
korean_pagan_reformed_DESC;Syncretised with Chinese and Indian religions, the reformed Muist faith has a standardized Holy Book and liturgy, and a formal church hierarchy led by the High Priest, who can be vassalized by secular rulers. In the game, Muists get a slight bonus to Diplomacy, Stewardship, and Learning. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Muists get a slight Diplomacy, Stewardship, and Learning bonuses\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
d_korean_pagan_reformed;The Church of Mu;;;;;;;;;;;;;x
d_korean_pagan_reformed_adj;Muist;;;;;;;;;;;;;x
korean_pagan;Muist;;;;;;;;;;;;;x
korean_pagan_DESC;Muism, or Sinism, is the pre-historic shamanistic folk religion of Korea. Purity is important to the rituals performed, called gut involving taking purified wine and burning white paper. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries;;;;;;;;;;;;;x
GOD_HANEULLIM;Haneullim;Haneullim;Haneullim;;Haneullim;;;;;;;;;x
GOD_HWANIN;Hwanin;Hwanin;Hwanin;;Hwanin;;;;;;;;;x
GOD_HWANUNG;Hwanung;Hwanung;Hwanung;;Hwanung;;;;;;;;;x
GOD_DANGUN;Dangun;Dangun;Dangun;;Dangun;;;;;;;;;x
GOD_SEONGMO;Seongmo;Seongmo;Seongmo;;Seongmo;;;;;;;;;x
MU;Mu;Mu;Mu;;Mu;;;;;;;;;x
melanesian_pagan_reformed;Melanesian;;;;;;;;;;;;;x
melanesian_pagan_reformed_DESC;The reformed Melanesian religion is a fusion of many popular beliefs, with a single Holy Book including a creation myth, chapters on rites and rituals, as wells headhunting festivals. The church also has a standardized liturgy and a formal church hierarchy led by a High Priest (or Priestess), who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! The High Priest can call Great Holy Wars;;;;;;;;;;;;;x
d_melanesian_pagan_reformed;The Melanesian Church;;;;;;;;;;;;;x
d_melanesian_pagan_reformed_adj;Melanesian;;;;;;;;;;;;;x
melanesian_pagan;Melanesian;;;;;;;;;;;;;x
melanesian_pagan_DESC;Melanesian religion is a blanket term for the diverse pagan beliefs of the tribes of the Pacific Islands. Some of the uniform distinctive practices are mortuary rites, headhunting, and agrarian rituals. Defining features in-game:\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Defensive bonuses in Melanesian counties\n§Y*§! The Melanesian faith can be Reformed;;;;;;;;;;;;;x
ryukyuan_pagan_reformed;Ryukyuan;;;;;;;;;;;;;x
ryukyuan_pagan_reformed_DESC;Syncretised with the Chinese religions and the Japanese Shinto, the reformed Ryukyuan faith has a standardized Holy Book and liturgy, and a formal church hierarchy led by the High Priest, who can be vassalized by secular rulers. In the game, Ryukyuans get a slight bonus to Diplomacy, Martial, Intrigue, and Stewardship. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Ryukyuans get a slight Diplomacy, Martial, Intrigue, and Stewardship bonuses\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
d_ryukyuan_pagan_reformed;The Ryukyuan Church;;;;;;;;;;;;;x
d_ryukyuan_pagan_reformed_adj;Ryukyuan;;;;;;;;;;;;;x
ryukyuan_pagan;Ryukyuan;;;;;;;;;;;;;x
ryukyuan_pagan_DESC;The Ryukyuan religion is an indigenous belief system to the people of the Ryukyu Islands having animistic roots. Though similar to the Japanese Shinto religion, Ryukyuans believe in the concept of "onarigami", meaning the spiritual superiority of women in stark contrast to Shinto. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries;;;;;;;;;;;;;x
GOD_AMAMIKYO;Amamikyo;Amamikyo;Amamikyo;;Amamikyo;;;;;;;;;x
sanamahi_pagan_reformed;Sanamahist;;;;;;;;;;;;;x
sanamahi_pagan_reformed_DESC;Fully syncretised with the Indian religions, the reformed Sanamahist faith, now has a Holy Book known as the Puya, a standardized liturgy and a formal church hierarchy led by the High Priest, who can be vassalized by secular rulers. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
d_sanamahi_pagan_reformed;The Sanamahi Church;;;;;;;;;;;;;x
d_sanamahi_pagan_reformed_adj;Sanamahist;;;;;;;;;;;;;x
THE_PUYA;the Puya;la Puya;der Puya;;la Puya;;;;;;;;;x
sanamahi_pagan;Sanamahist;;;;;;;;;;;;;x
sanamahi_pagan_DESC;Sanamahism is an ancient religion orginating from Eastern India. Being an Indian folk religions, it draws a lot of element from Hinduism such as the three manifestations of God. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Low-tech non-pagans have very low Supply Limit in Pagan counties\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries\n§Y*§! Rulers lose Prestige if at peace for too long\n§Y*§! The Sanamahist Pagan faith can be Reformed;;;;;;;;;;;;;x
GOD_SANAMAHI;Sanamahi;Sanamahi;Sanamahi;;Sanamahi;;;;;;;;;x
GOD_PAKHANGBA;Pakhangba;Pakhangba;Pakhangba;;Pakhangba;;;;;;;;;x
GOD_NONGPOK_NINTHOU;Nongpok Ninthou;Nongpok Ninthou;Nongpok Ninthou;;Nongpok Ninthou;;;;;;;;;x
GOD_ATIYA_SIDABA;Atiya Sidaba;Atiya Sidaba;Atiya Sidaba;;Atiya Sidaba;;;;;;;;;x
GOD_APANBA;Apanba;Apanba;Apanba;;Apanba;;;;;;;;;x
GOD_ASHEEBA;Asheeba;Asheeba;Asheeba;;Asheeba;;;;;;;;;x
viet_pagan_reformed;Thanist;;;;;;;;;;;;;x
viet_pagan_reformed_DESC;Syncretised with organized religions, the reformed Thanist faith has a standardized Holy Book and liturgy, and a formal church hierarchy led by the High Priest, who can be vassalized by secular rulers. In the game, Thanists get a slight bonus to Diplomacy, Martial, and Learning. Defining features in-game:\n§Y*§! There is always a High Priest, even if unlanded\n§Y*§! Thanists get a slight Diplomacy, Martial, and Learning bonuses\n§Y*§! Can raid neighbors for loot\n§Y*§! The High Priest can call Great Holy Wars\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
d_viet_pagan_reformed;The Church of Than;;;;;;;;;;;;;x
d_viet_pagan_reformed_adj;Thanist;;;;;;;;;;;;;x
viet_pagan;Thanist;;;;;;;;;;;;;x
viet_pagan_DESC;Thanism is the folk religion of the Viet people as well as the Cham and Khmer people. Having a lot of similarities with the various Chinese religions, Thanism incorporates various local traditions thus tends to be diverse in ways of practice. Defining features in-game:\n§Y*§! Can raid neighbors for loot\n§Y*§! Can declare Subjugation Wars against all other pagans\n§Y*§! Rulers are limited to Gavelkind Succession\n§Y*§! Rulers cannot declare Holy Wars\n§Y*§! Inferior at conversion and vulnerable to non-pagan missionaries;;;;;;;;;;;;;x
GOD_THIEN;Thien Than;Thien Than;Thien Than;;Thien Than;;;;;;;;;x
GOD_NHIEN;Nhien Than;Nhien Than;Nhien Than;;Nhien Than;;;;;;;;;x
GOD_Y_A_NA;Y A Na;Y A Na;Y A Na;;Y A Na;;;;;;;;;x
GOD_CA_ONG;Ca Ong;Ca Ong;Ca Ong;;Ca Ong;;;;;;;;;x
GOD_ONG_TA;Ong Ta;Ong Ta;Ong Ta;;Ong Ta;;;;;;;;;x
THAN;Than;Than;Than;;Than;;;;;;;;;x
chinese_group;Daoic;Daoique;Daoic;;Daoic;;;;;;;;;x
coa_plain_chinese;Plain;Pur;Einfach;;Simple;;;;;;;;;x
sympathy_chinese;Sympathy for Daoic religions;Sympathie pour les religions daoique;Sympathie an daoischen Religionen;;Simpatía por las religiones Daoas;;;;;;;;;x;;;;;;;;;;;;
sympathy_chinese_desc;This character, though neither Confucian, Amidist or Taoist, has a special sympathy and understanding for the Daoic faiths and their practitioners.;Ce personnage, bien qu'il ne soit pas confucéenne, amidiste ou taoïste, montre une sympathie et une compréhension envers les cultes daoique et leurs adeptes.;Der Charakter, obwohl weder Konfuzianer, Amidist oder Taoist, hegt eine besondere Sympatie und Verständnis für daoische Religionen und ihre Jünger.;;Este personaje, aunque no es Confuciano, ni Amidista o Taoísta, tiene una especial simpatía y conocimiento de la fe Daoas y sus seguidores.;;;;;;;;;x;;;;;;;;;;;;
agriculturalist;Agriculturalist;;;;;;;;;;;;;x
agriculturalist_desc;This character follows the School of Agriculture.;;;;;;;;;;;;;x
diplomat;Diplomat;;;;;;;;;;;;;x
diplomat_desc;This character follows the School of Diplomacy.;;;;;;;;;;;;;x
legalist;Legalist;;;;;;;;;;;;;x
legalist_desc;This character follows the School of Law.;;;;;;;;;;;;;x
logician;Logician;;;;;;;;;;;;;x
logician_desc;This character follows the School of Names.;;;;;;;;;;;;;x
militarist;Militarist;;;;;;;;;;;;;x
militarist_desc;This character follows the School of the Military.;;;;;;;;;;;;;x
mohist;Mohist;;;;;;;;;;;;;x
mohist_desc;This character follows the School of Mo.;;;;;;;;;;;;;x
naturalist;Naturalist;;;;;;;;;;;;;x
naturalist_desc;This character follows the School of Yin-Yang.;;;;;;;;;;;;;x
syncretist;Syncretist;;;;;;;;;;;;;x
syncretist_desc;This character follows the School of Zajia.;;;;;;;;;;;;;x
yangist;Yangist;;;;;;;;;;;;;x
yangist_desc;This character follows the School of Yang.;;;;;;;;;;;;;x
MUSHI;Mushi;Mushi;Mushi;;Mushi;;;;;;;;;x
STAT_PIETY_TAO;Tao;Tao;Tao;;Tao;;;;;;;;;x
STAT_PIETY_DESC_TAO;Tao is respected by the clergy and monastics of your religion. Like Prestige, it is added to your score on the death of a ruler.;;;;;;;;;;;;;x
amidist;Amidist;Amidiste;Amidist;;Amidista;;;;;;;;;x
amidist_DESC;Amidism represents the two schools of Buddhism in East Asia: Pure Land and Dhyana. The main theological focus of the school is on the Amitabha Buddha, a diety that is said to possess infinite merits resulting from good deeds over countless past lives. The Pure Land teachings were first developed in India, and were very popular in Kashmir and Central Asia where they may have originated. Amidism often incorporates elements of Confucianism, Taoism, or even Shenism as well. In the game, Amidists get a significant bonus to Martial, meaning that they will be capable at war better. Defining features in-game:\n§Y*§! There is no religious head\n§Y*§! Amidists get a hefty Martial bonus\n§Y*§! Can declare Subjugation Wars against all Chinese religions\n§Y*§! Can declare limited Holy Wars against non-Chinese religions\n§Y*§! Hard to convert Confucian and Taoist counties.\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
GOD_THE_AMITABHA;Amitabha Buddha;Amitabha Buddha;Amitabha Buddha;;Amitabha Buddha;;;;;;;;;x
amitabha_buddhist;Pure Land Buddhist;bouddhiste terre pure;Reines Land Buddhist;;Budista Tierra Pura;;;;;;;;;;x;;;;;;;;;;;
amitabha_buddhist_desc;This character follows the Pure Land branch of Buddhism.;Ce personnage suit la branche terre pure du bouddhisme.;Der Charakter folgt Reines Landzweig des Buddhismus;;Este personaje sigue la rama Tierra Pura del Budismo.;;;;;;;;;x;;;;;;;;;;;;
dhyana_buddhist;Dhyana Buddhist;bouddhiste dhyana;Dhyana Buddhist;;Budista Dhyana;;;;;;;;;;x;;;;;;;;;;;
dhyana_buddhist_desc;This character follows the Dhyana branch of Buddhism.;Ce personnage suit la branche dhyana du bouddhisme.;Der Charakter folgt dem Dhyanazweig des Buddhismus;;Este personaje sigue la rama Dhyana del Budismo.;;;;;;;;;x;;;;;;;;;;;;
dhyana_buddhist_chinese;Chan Buddhist;bouddhiste chan;Chan Buddhist;;Budista Chan;;;;;;;;;;x;;;;;;;;;;;
dhyana_buddhist_japonic;Zen Buddhist;bouddhiste zen;Zen Buddhist;;Budista Zen;;;;;;;;;;x;;;;;;;;;;;
dhyana_buddhist_koreanic;Seon Buddhist;bouddhiste seon;Seon Buddhist;;Budista Seon;;;;;;;;;;x;;;;;;;;;;;
dhyana_buddhist_mon_khmer_group;Thien Buddhist;bouddhiste thien;Thien Buddhist;;Budista Thien;;;;;;;;;;x;;;;;;;;;;;
confucian;Confucian;Confucéenne;Konfuzianer;;Confuciano;;;;;;;;;x
confucian_DESC;Confucianism was found by the Chinese philosopher, Confucius, in China in the 5th century B.C. The religion flourished not only China, but also heavily influenced society in other parts of East Asia such as Korea, Japan, and Vietnam. In the game, Confucians get a significant bonus to Diplomacy, meaning that they are likely to be very stable. Defining features in-game:\n§Y*§! There is no religious head\n§Y*§! Confucians get a hefty Diplomacy bonus\n§Y*§! Cannot declare Holy Wars\n§Y*§! Can declare Subjugation Wars against all Chinese religions\n§Y*§! Hard to convert Amidist and Taoist counties\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
GOD_TIAN;Tian;Tian;Tian;;Tian;;;;;;;;;x
GOD_SHEN;Shen;Shen;Shen;;Shen;;;;;;;;;x
PROPHET_CONFUCIUS;Confucius;Confucius;Confucius;;Confucius;;;;;;;;;x
XIAOREN;Xiaoren;Xiaoren;Xiaoren;;Xiaoren;;;;;;;;;x
CHAOS;Chaos;;;;;;;;;;;;;x
IGNORANCE;Ignorance;;;;;;;;;;;;;x
THE_LUNYU;the Lunyu;la Lunyu;der Lunyu;;la Lunyu;;;;;;;;;x
neoconfucian;Neo-Confucian;;;;;;;;;;;;;x
neoconfucian_DESC;Neo-Confucianism or Lixue, was an attempt to create a rationalistic and secular form of Confucianism, rejecting superstitious and mystical elements of Buddhist and Toaist influence, though it borrowed terms and concepts from both. In the game, Confucians get a slight bonus to Diplomacy, Martial, and Stewardship. Defining features in-game:\n§Y*§! There is no religious head\n§Y*§! Confucians get a slight Diplomacy, Martial, and Stewardship bonuses\n§Y*§! Cannot declare Holy Wars\n§Y*§! Can declare Subjugation Wars against all Chinese religions\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
taoist;Taoist;Taoïste;Taoist;;Taoísta;;;;;;;;;x
taoist_DESC;Taoism or Daoism, is philosophical, ethical, and religious tradition originating from Chine which emphasizes living in harmony with the Tao. Tao, which means 'way', 'path', or 'principle', is found in other philosophies and religions, but Taoism dictates that it is the source and driving force being everything that exists thus: "The Tao that can be told is not the eternal Tao". In the game, Taoists get a significant bonus to Stewardship, meaning that they can significantly improve their economy. Defining features in-game:\n§Y*§! There is no religious head\n§Y*§! Taoists get a hefty Diplomacy bonus\n§Y*§! Cannot declare Holy Wars\n§Y*§! Can declare Subjugation Wars against all Chinese religions\n§Y*§! Hard to convert Amidist and Confucian counties\n§Y*§! Can designate any valid offspring as the heir;;;;;;;;;;;;;x
